generation,index,fitness,individual,state
81,42,0.08534575,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
81,43,0.07748131,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
81,44,0.08516196,"""1;0.2627191""","""Rt 0.0000 - Step 39"""
81,45,0.08445866,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
81,46,0.08469346,"""1;0.2627191""","""Rt 0.0000 - Step 45"""
81,47,0.085213184,"""1;0.36271912""","""Rt 0.0000 - Step 36"""
81,48,0.08554041,"""1;0.2627191""","""Rt 0.0000 - Step 57"""
81,49,0.08398186,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
81,50,0.079524145,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
81,51,0.0868983,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
81,52,0.08371704,"""1;0.36271912""","""Rt 0.0000 - Step 28"""
81,53,0.08619504,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
81,54,0.08410446,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
81,55,0.08610293,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
81,56,0.08079,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
81,57,0.08251889,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
81,58,0.08427434,"""1;0.3127191""","""Rt 0.0000 - Step 47"""
81,59,0.08116835,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
82,0,0.08396144,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
82,1,0.08658581,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
82,2,0.08418228,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
82,3,0.08281016,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
82,4,0.084898286,"""1;0.21271911""","""Rt 0.0000 - Step 47"""
82,5,0.084033035,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
82,6,0.08441621,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
82,7,0.0840735,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
82,8,0.08387769,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
82,9,0.08254617,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
82,10,0.08518781,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
82,11,0.085920036,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
82,12,0.041427486,"""0.9;0.3127191""","""Rt 0.0000 - Step 45"""
82,13,0.0847411,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
82,14,0.08404992,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
82,15,0.044044763,"""0.9;0.3127191""","""Rt 0.0000 - Step 37"""
82,16,0.08670591,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
82,17,0.051799666,"""0.9;0.3127191""","""Rt 0.0000 - Step 12"""
82,18,0.08382526,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
82,19,0.08458096,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
82,20,0.08194833,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
82,21,0.08621098,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
82,22,0.08209349,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
82,23,0.053290553,"""0.9;0.4127191""","""Rt 0.0000 - Step 29"""
82,24,0.08651105,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
82,25,0.08347291,"""1;0.01271911""","""Rt 2.8903 - Step 68"""
82,26,0.081266604,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
82,27,0.082203954,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
82,28,0.081936106,"""1;0.21271911""","""Rt 0.0000 - Step 55"""
82,29,0.08497451,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
82,30,0.085279495,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
82,31,0.083902895,"""1;0.36271912""","""Rt 0.0000 - Step 27"""
82,32,0.083143875,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
82,33,0.0800135,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
82,34,0.08274267,"""1;0.3127191""","""Rt 0.0000 - Step 30"""
82,35,0.08496761,"""1;0.2627191""","""Rt 0.0000 - Step 44"""
82,36,0.084137164,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
82,37,0.08522713,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
82,38,0.08303985,"""1;0.3127191""","""Rt 0.0000 - Step 32"""
82,39,0.04432369,"""0.9;0.4127191""","""Rt 0.0000 - Step 28"""
82,40,0.08013104,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
82,41,0.08548082,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
82,42,0.08116688,"""1;0.2627191""","""Rt 0.0000 - Step 40"""
82,43,0.05315993,"""0.9;0.2627191""","""Rt 0.0000 - Step 1"""
82,44,0.08255516,"""1;0.36271912""","""Rt 0.0000 - Step 40"""
82,45,0.085520536,"""1;0.16271912""","""Rt 2.8895 - Step 68"""
82,46,0.081791714,"""1;0.26271912""","""Rt 0.0000 - Step 47"""
82,47,0.08638252,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
82,48,0.081237964,"""1;0.4627191""","""Rt 0.0000 - Step 29"""
82,49,0.086550884,"""1;0.4627191""","""Rt 0.0000 - Step 27"""
82,50,0.08209233,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
82,51,0.08474555,"""1;0.5627191""","""Rt 0.0000 - Step 27"""
82,52,0.08376323,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
82,53,0.078918256,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
82,54,0.083545126,"""1;0.46271908""","""Rt 0.0000 - Step 25"""
82,55,0.08166654,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
82,56,0.08289938,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
82,57,0.083855346,"""1;0.1627191""","""Rt 0.0000 - Step 55"""
82,58,0.085050896,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
82,59,0.050522767,"""0.9;0.2627191""","""Rt 0.0000 - Step 59"""
83,0,0.08646487,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
83,1,0.08504291,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
83,2,0.035540253,"""0.9;0.3127191""","""Rt 0.0000 - Step 39"""
83,3,0.084939376,"""1;0.4127191""","""Rt 0.0000 - Step 38"""
83,4,0.08527346,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
83,5,0.084907696,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
83,6,0.0833335,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
83,7,0.08725222,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
83,8,0.08428278,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
83,9,0.08389007,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
83,10,0.08620931,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
83,11,0.08669676,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
83,12,0.0862727,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
83,13,0.061713047,"""0.9;0.21271911""","""Rt 0.0000 - Step 50"""
83,14,0.083166145,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
83,15,0.08496124,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
83,16,0.082242034,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
83,17,0.08665058,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
83,18,0.08157436,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
83,19,0.082771204,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
83,20,0.08401992,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
83,21,0.08638052,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
83,22,0.04601479,"""0.9;0.4127191""","""Rt 0.0000 - Step 30"""
83,23,0.071836635,"""0.9;0.11271911""","""Rt 2.8496 - Step 68"""
83,24,0.08257474,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
83,25,0.08155497,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
83,26,0.085254036,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
83,27,0.08225138,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
83,28,0.083700076,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
83,29,0.051493574,"""0.9;0.3127191""","""Rt 0.0000 - Step 36"""
83,30,0.08284064,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
83,31,0.08701317,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
83,32,0.08283507,"""1;0.2627191""","""Rt 0.0000 - Step 40"""
83,33,0.06420381,"""0.95;0.3127191""","""Rt 0.0000 - Step 39"""
83,34,0.08411313,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
83,35,0.08655065,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
83,36,0.08325301,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
83,37,0.087820336,"""1;0.41271913""","""Rt 0.0000 - Step 32"""
83,38,0.08401387,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
83,39,0.084839344,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
83,40,0.08252547,"""1;0.2627191""","""Rt 0.0000 - Step 49"""
83,41,0.084859714,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
83,42,0.08241335,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
83,43,0.085270844,"""1;0.2627191""","""Rt 0.0000 - Step 42"""
83,44,0.080622576,"""1;0.3127191""","""Rt 0.0000 - Step 39"""
83,45,0.08467965,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
83,46,0.071112655,"""0.95;0.3127191""","""Rt 0.0000 - Step 44"""
83,47,0.047309432,"""0.9;0.3127191""","""Rt 0.0000 - Step 35"""
83,48,0.08080165,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
83,49,0.08539057,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
83,50,0.08473005,"""1;0.5627191""","""Rt 0.0000 - Step 29"""
83,51,0.031474017,"""0.9;0.4627191""","""Rt 0.0000 - Step 10"""
83,52,0.087197416,"""1;0.3127191""","""Rt 0.0000 - Step 43"""
83,53,0.07948883,"""1;0.2627191""","""Rt 0.0000 - Step 38"""
83,54,0.0867306,"""1;0.16271912""","""Rt 2.8895 - Step 65"""
83,55,0.08106235,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
83,56,0.08484522,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
83,57,0.054305546,"""0.95;0.5127191""","""Rt 0.0000 - Step 23"""
83,58,0.0855238,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
83,59,0.08670312,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
84,0,0.08405129,"""1;0.21271911""","""Rt 0.0000 - Step 47"""
84,1,0.08466008,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
84,2,0.07990072,"""1;0.5127191""","""Rt 0.0000 - Step 33"""
84,3,0.08486612,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
84,4,0.08420303,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
84,5,0.05301225,"""0.9;0.3127191""","""Rt 0.0000 - Step 34"""
84,6,0.089478955,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
84,7,0.08448792,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
84,8,0.08288359,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
84,9,0.08315347,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
84,10,0.08708052,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
84,11,0.083264515,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
84,12,0.0778474,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
84,13,0.08434294,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
84,14,0.08504976,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
84,15,0.087423936,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
84,16,0.08491511,"""1;0.21271911""","""Rt 0.0000 - Step 59"""
84,17,0.08010405,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
84,18,0.083633065,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
84,19,0.08312463,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
84,20,0.084244594,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
84,21,0.07068703,"""0.9;0.11271911""","""Rt 2.9012 - Step 68"""
84,22,0.0865523,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
84,23,0.08475139,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
84,24,0.08568201,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
84,25,0.08526322,"""1;0.21271911""","""Rt 2.8895 - Step 62"""
84,26,0.084891066,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
84,27,0.07872676,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
84,28,0.08212194,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
84,29,0.07892927,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
84,30,0.08607097,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
84,31,0.086736485,"""1;0.5127191""","""Rt 0.0000 - Step 21"""
84,32,0.08304955,"""1;0.36271912""","""Rt 0.0000 - Step 37"""
84,33,0.085957535,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
84,34,0.08186437,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
84,35,0.03617362,"""0.9;0.5127191""","""Rt 0.0000 - Step 27"""
84,36,0.08561953,"""1;0.2627191""","""Rt 0.0000 - Step 39"""
84,37,0.0835209,"""1;0.6127191""","""Rt 0.0000 - Step 22"""
84,38,0.08635534,"""1;0.3127191""","""Rt 0.0000 - Step 41"""
84,39,0.079973355,"""1;0.5627191""","""Rt 0.0000 - Step 2"""
84,40,0.04436048,"""0.9;0.36271912""","""Rt 0.0000 - Step 9"""
84,41,0.08224401,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
84,42,0.08253521,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
84,43,0.08279998,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
84,44,0.08219529,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
84,45,0.08435814,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
84,46,0.08670241,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
84,47,0.08217359,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
84,48,0.082456194,"""1;0.5627191""","""Rt 0.0000 - Step 27"""
84,49,0.085098125,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
84,50,0.0858489,"""1;0.21271911""","""Rt 0.0000 - Step 45"""
84,51,0.08292718,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
84,52,0.084133476,"""1;0.16271912""","""Rt 2.8903 - Step 67"""
84,53,0.08289456,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
84,54,0.08015973,"""1;0.36271912""","""Rt 0.0000 - Step 28"""
84,55,0.08029763,"""1;0.5627191""","""Rt 0.0000 - Step 26"""
84,56,0.08563726,"""1;0.5127191""","""Rt 0.0000 - Step 33"""
84,57,0.07994517,"""1;0.5127191""","""Rt 0.0000 - Step 23"""
84,58,0.08082919,"""1;0.16271912""","""Rt 2.8903 - Step 62"""
84,59,0.07768263,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
85,0,0.07068445,"""0.9;0.11271911""","""Rt 2.8970 - Step 68"""
85,1,0.086511336,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
85,2,0.08541385,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
85,3,0.08231774,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
85,4,0.08287527,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
85,5,0.085856356,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
85,6,0.03552435,"""0.9;0.5127191""","""Rt 0.0000 - Step 19"""
85,7,0.085956335,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
85,8,0.084352866,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
85,9,0.08500409,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
85,10,0.08722327,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
85,11,0.08429926,"""1;0.4127191""","""Rt 0.0000 - Step 27"""
85,12,0.049383767,"""0.9;0.3127191""","""Rt 0.0000 - Step 33"""
85,13,0.08165451,"""1;0.3127191""","""Rt 0.0000 - Step 44"""
85,14,0.08569883,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
85,15,0.085015416,"""1;0.21271911""","""Rt 0.0000 - Step 53"""
85,16,0.08304516,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
85,17,0.06512993,"""0.9;0.21271911""","""Rt 0.0000 - Step 54"""
85,18,0.08553976,"""1;0.3127191""","""Rt 0.0000 - Step 35"""
85,19,0.07947807,"""1;0.4127191""","""Rt 0.0000 - Step 36"""
85,20,0.083819345,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
85,21,0.083444364,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
85,22,0.08580679,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
85,23,0.08271438,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
85,24,0.08308079,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
85,25,0.08336131,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
85,26,0.083463825,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
85,27,0.08405592,"""1;0.21271911""","""Rt 0.0000 - Step 54"""
85,28,0.08215527,"""1;0.21271911""","""Rt 0.0000 - Step 60"""
85,29,0.0433635,"""0.9;0.4127191""","""Rt 0.0000 - Step 8"""
85,30,0.08427683,"""1;0.16271912""","""Rt 2.8903 - Step 68"""
85,31,0.050296813,"""0.9;0.36271912""","""Rt 0.0000 - Step 36"""
85,32,0.08661517,"""1;0.01271911""","""Rt 2.8895 - Step 68"""
85,33,0.084074154,"""1;0.36271912""","""Rt 0.0000 - Step 32"""
85,34,0.08538385,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
85,35,0.0865739,"""1;0.21271911""","""Rt 0.0000 - Step 57"""
85,36,0.08642102,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
85,37,0.084739015,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
85,38,0.086299166,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
85,39,0.08395381,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
85,40,0.083442196,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
85,41,0.08574623,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
85,42,0.08342366,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
85,43,0.085871905,"""1;0.26271912""","""Rt 0.0000 - Step 40"""
85,44,0.08607133,"""1;0.3127191""","""Rt 0.0000 - Step 38"""
85,45,0.08454579,"""1;0.4127191""","""Rt 0.0000 - Step 32"""
85,46,0.0863812,"""1;0.36271912""","""Rt 0.0000 - Step 35"""
85,47,0.08476074,"""1;0.3127191""","""Rt 0.0000 - Step 45"""
85,48,0.0825537,"""1;0.46271908""","""Rt 0.0000 - Step 29"""
85,49,0.08485643,"""1;0.2627191""","""Rt 0.0000 - Step 42"""
85,50,0.08717879,"""1;0.3627191""","""Rt 0.0000 - Step 31"""
85,51,0.08716164,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
85,52,0.060525797,"""0.9;0.2627191""","""Rt 0.0000 - Step 48"""
85,53,0.07971727,"""1;0.3127191""","""Rt 0.0000 - Step 29"""
85,54,0.08697376,"""1;0.062719114""","""Rt 2.8895 - Step 68"""
85,55,0.08377166,"""1;0.3127191""","""Rt 0.0000 - Step 33"""
85,56,0.08744603,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
85,57,0.086328276,"""1;0.2627191""","""Rt 0.0000 - Step 42"""
85,58,0.08497408,"""1;0.3127191""","""Rt 0.0000 - Step 37"""
85,59,0.08302459,"""1;0.36271912""","""Rt 0.0000 - Step 31"""
86,0,0.08528231,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
86,1,0.083724394,"""1;0.11271911""","""Rt 2.8907 - Step 68"""
86,2,0.08579759,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
86,3,0.0825456,"""1;0.4127191""","""Rt 0.0000 - Step 26"""
86,4,0.085162625,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
86,5,0.042775664,"""0.9;0.4127191""","""Rt 0.0000 - Step 32"""
86,6,0.08666618,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
86,7,0.061356176,"""0.9;0.11271911""","""Rt 2.9035 - Step 68"""
86,8,0.08432846,"""1;0.5127191""","""Rt 0.0000 - Step 32"""
86,9,0.08634577,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
86,10,0.08620315,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
86,11,0.08634457,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
86,12,0.05068201,"""0.9;0.4127191""","""Rt 0.0000 - Step 32"""
86,13,0.08194567,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
86,14,0.07985538,"""1;0.4127191""","""Rt 0.0000 - Step 28"""
86,15,0.060861606,"""0.9;0.21271911""","""Rt 0.0000 - Step 52"""
86,16,0.08561666,"""1;0.3127191""","""Rt 0.0000 - Step 36"""
86,17,0.086038664,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
86,18,0.056653388,"""0.9;0.21271911""","""Rt 2.8959 - Step 65"""
86,19,0.08517986,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
86,20,0.083213866,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
86,21,0.03624329,"""0.9;0.4127191""","""Rt 0.0000 - Step 28"""
86,22,0.08605401,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
86,23,0.085108005,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
86,24,0.08620699,"""1;0.4127191""","""Rt 0.0000 - Step 35"""
86,25,0.08451857,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
86,26,0.08524293,"""1;0.21271911""","""Rt 0.0000 - Step 49"""
86,27,0.08555826,"""1;0.21271911""","""Rt 0.0000 - Step 52"""
86,28,0.08423463,"""1;0.5127191""","""Rt 0.0000 - Step 30"""
86,29,0.08142554,"""1;0.4127191""","""Rt 0.0000 - Step 38"""
86,30,0.040209517,"""0.9;0.5127191""","""Rt 0.0000 - Step 25"""
86,31,0.08597433,"""1;0.46271908""","""Rt 0.0000 - Step 27"""
86,32,0.08577381,"""1;0.3627191""","""Rt 0.0000 - Step 28"""
86,33,0.08344229,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
86,34,0.08479758,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
86,35,0.08759363,"""1;0.16271912""","""Rt 2.8895 - Step 61"""
86,36,0.0829549,"""1;0.36271912""","""Rt 0.0000 - Step 30"""
86,37,0.047949202,"""0.9;0.3127191""","""Rt 0.0000 - Step 29"""
86,38,0.083654776,"""1;0.2627191""","""Rt 0.0000 - Step 58"""
86,39,0.082200065,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
86,40,0.08457195,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
86,41,0.08880441,"""1;0.3627191""","""Rt 0.0000 - Step 31"""
86,42,0.044811543,"""0.9;0.5127191""","""Rt 0.0000 - Step 3"""
86,43,0.084588364,"""1;0.2627191""","""Rt 0.0000 - Step 46"""
86,44,0.085392736,"""1;0.2627191""","""Rt 0.0000 - Step 41"""
86,45,0.08403807,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
86,46,0.08441359,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
86,47,0.08517126,"""1;0.16271912""","""Rt 2.8903 - Step 68"""
86,48,0.08158643,"""1;0.46271908""","""Rt 0.0000 - Step 28"""
86,49,0.08639173,"""1;0.46271908""","""Rt 0.0000 - Step 29"""
86,50,0.07639041,"""0.95;0.21271911""","""Rt 0.0000 - Step 46"""
86,51,0.07982644,"""1;0.4127191""","""Rt 0.0000 - Step 31"""
86,52,0.087827116,"""1;0.2627191""","""Rt 0.0000 - Step 41"""
86,53,0.06649982,"""0.95;0.3627191""","""Rt 0.0000 - Step 44"""
86,54,0.08469269,"""1;0.4127191""","""Rt 0.0000 - Step 30"""
86,55,0.07325043,"""0.95;0.2627191""","""Rt 0.0000 - Step 39"""
86,56,0.08421691,"""1;0.2627191""","""Rt 0.0000 - Step 44"""
86,57,0.08501841,"""1;0.36271912""","""Rt 0.0000 - Step 33"""
86,58,0.082658276,"""1;0.3627191""","""Rt 0.0000 - Step 30"""
86,59,0.08713988,"""1;0.21271911""","""Rt 0.0000 - Step 48"""
87,0,0.0848326,"""1;0.6127191""","""Rt 0.0000 - Step 21"""
87,1,0.08642469,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
87,2,0.08624174,"""1;0.5127191""","""Rt 0.0000 - Step 25"""
87,3,0.08092605,"""1;0.4127191""","""Rt 0.0000 - Step 37"""
87,4,0.08397977,"""1;0.5127191""","""Rt 0.0000 - Step 22"""
87,5,0.08408286,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
87,6,0.08423258,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
87,7,0.08678983,"""1;0.5127191""","""Rt 0.0000 - Step 26"""
87,8,0.051775135,"""0.9;0.4127191""","""Rt 0.0000 - Step 34"""
87,9,0.08328581,"""1;0.21271911""","""Rt 2.8903 - Step 68"""
87,10,0.08628491,"""1;0.11271911""","""Rt 2.8903 - Step 68"""
87,11,0.056527518,"""0.9;0.21271911""","""Rt 0.0000 - Step 10"""
87,12,0.084068015,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
87,13,0.08349228,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
87,14,0.08563174,"""1;0.21271911""","""Rt 0.0000 - Step 47"""
87,15,0.082010455,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
87,16,0.08495249,"""1;0.4127191""","""Rt 0.0000 - Step 33"""
87,17,0.084125616,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
87,18,0.08318822,"""1;0.5127191""","""Rt 0.0000 - Step 28"""
87,19,0.08406858,"""1;0.4127191""","""Rt 0.0000 - Step 29"""
87,20,0.079674914,"""1;0.5127191""","""Rt 0.0000 - Step 27"""
87,21,0.0852752,"""1;0.21271911""","""Rt 0.0000 - Step 50"""
87,22,0.08565795,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
87,23,0.08691515,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
87,24,0.08651476,"""1;0.21271911""","""Rt 0.0000 - Step 46"""
87,25,0.08212222,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
87,26,0.0827426,"""1;0.21271911""","""Rt 0.0000 - Step 51"""
87,27,0.08650161,"""1;0.6127191""","""Rt 0.0000 - Step 26"""
87,28,0.09001966,"""1;0.6127191""","""Rt 0.0000 - Step 23"""
87,29,0.08324879,"""1;0.11271911""","""Rt 2.8895 - Step 68"""
87,30,0.08537309,"""1;0.5127191""","""Rt 0.0000 - Step 24"""
87,31,0.08679884,"""1;0.3127191""","""Rt 0.0000 - Step 40"""
87,32,0.08743665,"""1;0.3127191""","""Rt 0.0000 - Step 42"""
87,33,0.08141931,"""1;0.66271913""","""Rt 0.0000 - Step 25"""
87,34,0.069655284,"""0.9;0.16271912""","""Rt 0.0000 - Step 60"""
87,35,0.08340423,"""1;0.5127191""","""Rt 0.0000 - Step 29"""
87,36,0.08567955,"""1;0.3127191""","""Rt 0.0000 - Step 34"""
87,37,0.085620135,"""1;0.36271912""","""Rt 0.0000 - Step 34"""
